table_name,column_name,data_type,is_nullable
ai_backtest_daily_returns,id,bigint,NO
ai_backtest_daily_returns,strategy_name,text,NO
ai_backtest_daily_returns,run_date_sgt,date,NO
ai_backtest_daily_returns,portfolio_return,numeric,YES
ai_backtest_daily_returns,cumulative_return,numeric,YES
ai_backtest_daily_returns,tickers,ARRAY,YES
ai_backtest_daily_returns,created_at,timestamp with time zone,YES
ai_backtest_summary,id,bigint,NO
ai_backtest_summary,strategy_name,text,NO
ai_backtest_summary,total_return,numeric,YES
ai_backtest_summary,annualized_return,numeric,YES
ai_backtest_summary,annualized_volatility,numeric,YES
ai_backtest_summary,sharpe_ratio,numeric,YES
ai_backtest_summary,max_drawdown,numeric,YES
ai_backtest_summary,win_rate,numeric,YES
ai_backtest_summary,start_date,date,YES
ai_backtest_summary,end_date,date,YES
ai_backtest_summary,created_at,timestamp with time zone,YES
ai_hype_backtest_results,id,bigint,NO
ai_hype_backtest_results,ticker,text,NO
ai_hype_backtest_results,run_date,date,NO
ai_hype_backtest_results,high_hype_count,numeric,YES
ai_hype_backtest_results,high_hype_avg_fwd_5d,numeric,YES
ai_hype_backtest_results,high_hype_avg_fwd_20d,numeric,YES
ai_hype_backtest_results,low_hype_count,numeric,YES
ai_hype_backtest_results,low_hype_avg_fwd_5d,numeric,YES
ai_hype_backtest_results,low_hype_avg_fwd_20d,numeric,YES
ai_hype_backtest_results,created_at,timestamp with time zone,YES
ai_hype_scores,id,bigint,NO
ai_hype_scores,ticker,text,NO
ai_hype_scores,company,text,YES
ai_hype_scores,run_date,date,NO
ai_hype_scores,article_count,numeric,YES
ai_hype_scores,avg_sentiment_score,numeric,YES
ai_hype_scores,volume,numeric,YES
ai_hype_scores,volume_z,numeric,YES
ai_hype_scores,news_volume_z,numeric,YES
ai_hype_scores,sentiment_z,numeric,YES
ai_hype_scores,trend_z,numeric,YES
ai_hype_scores,hype_score,numeric,YES
ai_hype_scores,hype_regime,text,YES
ai_hype_scores,headlines_json,jsonb,YES
ai_hype_scores,created_at,timestamp with time zone,YES
ai_hype_scores,positive_count,numeric,YES
ai_hype_scores,neutral_count,numeric,YES
ai_hype_scores,negative_count,numeric,YES
ai_hype_scores,hype_score_z,numeric,YES
ai_hype_scores,signal,text,YES
ai_hype_scores,signal_score,numeric,YES
ai_hype_scores,signal_reason,text,YES
ai_hype_trading_backtest,id,bigint,NO
ai_hype_trading_backtest,ticker,text,NO
ai_hype_trading_backtest,signal_date,date,NO
ai_hype_trading_backtest,signal,text,YES
ai_hype_trading_backtest,signal_score,numeric,YES
ai_hype_trading_backtest,close_price,numeric,YES
ai_hype_trading_backtest,fwd_1d_return,numeric,YES
ai_hype_trading_backtest,fwd_5d_return,numeric,YES
ai_hype_trading_backtest,fwd_10d_return,numeric,YES
ai_hype_trading_backtest,fwd_20d_return,numeric,YES
ai_hype_trading_backtest,created_at,timestamp with time zone,YES
ai_hype_trading_backtest,article_count,numeric,YES
ai_hype_trading_backtest,avg_sentiment_score,numeric,YES
ai_hype_trading_backtest,volume_z,numeric,YES
ai_hype_trading_backtest,hype_score,numeric,YES
ai_latest_quarterly_factors,asof_date,date,YES
ai_latest_quarterly_factors,ticker,text,YES
ai_latest_quarterly_factors,fiscal_date,date,YES
ai_latest_quarterly_factors,period,text,YES
ai_latest_quarterly_factors,ai_subsector,text,YES
ai_latest_quarterly_factors,revenue_ttm,numeric,YES
ai_latest_quarterly_factors,ebitda_ttm,numeric,YES
ai_latest_quarterly_factors,gross_profit_ttm,numeric,YES
ai_latest_quarterly_factors,operating_income_ttm,numeric,YES
ai_latest_quarterly_factors,net_income_ttm,numeric,YES
ai_latest_quarterly_factors,operating_cash_flow_ttm,numeric,YES
ai_latest_quarterly_factors,capex_ttm,numeric,YES
ai_latest_quarterly_factors,free_cash_flow_ttm,numeric,YES
ai_latest_quarterly_factors,revenue_growth_qoq,numeric,YES
ai_latest_quarterly_factors,revenue_growth_yoy,numeric,YES
ai_latest_quarterly_factors,ebitda_growth_yoy,numeric,YES
ai_latest_quarterly_factors,gross_margin,numeric,YES
ai_latest_quarterly_factors,gross_margin_ttm,numeric,YES
ai_latest_quarterly_factors,gross_margin_trend_4q,numeric,YES
ai_latest_quarterly_factors,ebitda_margin,numeric,YES
ai_latest_quarterly_factors,ebitda_margin_ttm,numeric,YES
ai_latest_quarterly_factors,ebitda_margin_trend_4q,numeric,YES
ai_latest_quarterly_factors,operating_leverage,numeric,YES
ai_latest_quarterly_factors,roic,numeric,YES
ai_latest_quarterly_factors,net_debt_to_ebitda,numeric,YES
ai_latest_quarterly_factors,debt_to_assets,numeric,YES
ai_latest_quarterly_factors,current_ratio,numeric,YES
ai_latest_quarterly_factors,cash_to_debt,numeric,YES
ai_latest_quarterly_factors,cash_flow_quality,numeric,YES
ai_latest_quarterly_factors,ev_to_ebitda_ttm,numeric,YES
ai_latest_quarterly_factors,fcf_yield_ttm,numeric,YES
ai_latest_quarterly_factors,sales_yield_ttm,numeric,YES
ai_latest_quarterly_factors,earnings_yield_ttm,numeric,YES
ai_latest_quarterly_factors,valuation_dispersion_subsector,numeric,YES
ai_latest_quarterly_factors,z_ev_ebitda_subsector,numeric,YES
ai_latest_quarterly_factors,z_fcf_yield_subsector,numeric,YES
ai_latest_quarterly_factors,z_revenue_growth_yoy_subsector,numeric,YES
ai_latest_quarterly_factors,z_ebitda_margin_trend_subsector,numeric,YES
ai_latest_quarterly_factors,z_roic_subsector,numeric,YES
ai_latest_quarterly_factors,z_cash_flow_quality_subsector,numeric,YES
ai_latest_quarterly_factors,z_balance_sheet_quality_subsector,numeric,YES
ai_latest_quarterly_factors,valuation_score_v2,numeric,YES
ai_latest_quarterly_factors,quality_growth_score,numeric,YES
ai_latest_quarterly_factors,balance_sheet_quality_score,numeric,YES
ai_latest_quarterly_factors,quarterly_factor_score,numeric,YES
ai_latest_quarterly_factors,source,text,YES
ai_latest_quarterly_factors,created_at,timestamp with time zone,YES
ai_latest_quarterly_factors,rn,bigint,YES
ai_portfolio_backtest_daily_v1,run_date_sgt,date,NO
ai_portfolio_backtest_daily_v1,portfolio_return,numeric,YES
ai_portfolio_backtest_daily_v1,equity_curve,numeric,YES
ai_portfolio_backtest_daily_v1,drawdown,numeric,YES
ai_portfolio_backtest_daily_v1,turnover,numeric,YES
ai_portfolio_backtest_daily_v1,cash_weight,numeric,YES
ai_portfolio_backtest_daily_v1,gross_exposure,numeric,YES
ai_portfolio_backtest_daily_v1,position_count,integer,YES
ai_portfolio_backtest_daily_v1,model_version,text,NO
ai_portfolio_backtest_daily_v1,created_at,timestamp with time zone,YES
ai_portfolio_backtest_metrics_v1,model_version,text,NO
ai_portfolio_backtest_metrics_v1,start_date,date,YES
ai_portfolio_backtest_metrics_v1,end_date,date,YES
ai_portfolio_backtest_metrics_v1,trading_days,integer,YES
ai_portfolio_backtest_metrics_v1,initial_equity,numeric,YES
ai_portfolio_backtest_metrics_v1,final_equity,numeric,YES
ai_portfolio_backtest_metrics_v1,total_return,numeric,YES
ai_portfolio_backtest_metrics_v1,cagr,numeric,YES
ai_portfolio_backtest_metrics_v1,annualized_volatility,numeric,YES
ai_portfolio_backtest_metrics_v1,sharpe_ratio,numeric,YES
ai_portfolio_backtest_metrics_v1,max_drawdown,numeric,YES
ai_portfolio_backtest_metrics_v1,win_rate,numeric,YES
ai_portfolio_backtest_metrics_v1,average_daily_return,numeric,YES
ai_portfolio_backtest_metrics_v1,average_turnover,numeric,YES
ai_portfolio_backtest_metrics_v1,average_cash_exposure,numeric,YES
ai_portfolio_backtest_metrics_v1,average_gross_exposure,numeric,YES
ai_portfolio_backtest_metrics_v1,average_position_count,numeric,YES
ai_portfolio_backtest_metrics_v1,rebalance_frequency,text,YES
ai_portfolio_backtest_metrics_v1,top_n,integer,YES
ai_portfolio_backtest_metrics_v1,execution_lag_days,integer,YES
ai_portfolio_backtest_metrics_v1,created_at,timestamp with time zone,YES
ai_portfolio_backtest_positions_v1,run_date_sgt,date,NO
ai_portfolio_backtest_positions_v1,ticker,text,NO
ai_portfolio_backtest_positions_v1,weight,numeric,YES
ai_portfolio_backtest_positions_v1,daily_return,numeric,YES
ai_portfolio_backtest_positions_v1,contribution,numeric,YES
ai_portfolio_backtest_positions_v1,is_rebalance_day,boolean,YES
ai_portfolio_backtest_positions_v1,action,text,YES
ai_portfolio_backtest_positions_v1,model_version,text,NO
ai_portfolio_backtest_positions_v1,created_at,timestamp with time zone,YES
ai_portfolio_engine_v7,run_date_sgt,date,NO
ai_portfolio_engine_v7,ticker,text,NO
ai_portfolio_engine_v7,company_name,text,YES
ai_portfolio_engine_v7,ai_subsector,text,YES
ai_portfolio_engine_v7,alpha_score_v7,numeric,YES
ai_portfolio_engine_v7,subsector_rank,integer,YES
ai_portfolio_engine_v7,global_rank,integer,YES
ai_portfolio_engine_v7,signal_label,text,YES
ai_portfolio_engine_v7,portfolio_weight,numeric,YES
ai_portfolio_engine_v7,raw_weight,numeric,YES
ai_portfolio_engine_v7,cash_weight,numeric,YES
ai_portfolio_engine_v7,action,text,YES
ai_portfolio_engine_v7,source,text,YES
ai_portfolio_engine_v7,created_at,timestamp with time zone,YES
ai_quarterly_factor_quintile_backtest,rebalance_date,date,NO
ai_quarterly_factor_quintile_backtest,entry_date,date,NO
ai_quarterly_factor_quintile_backtest,exit_date,date,NO
ai_quarterly_factor_quintile_backtest,factor_name,text,NO
ai_quarterly_factor_quintile_backtest,quintile_label,text,NO
ai_quarterly_factor_quintile_backtest,quintile,integer,YES
ai_quarterly_factor_quintile_backtest,n_stocks,integer,YES
ai_quarterly_factor_quintile_backtest,equal_weight_return,numeric,YES
ai_quarterly_factor_quintile_backtest,median_return,numeric,YES
ai_quarterly_factor_quintile_backtest,cumulative_return,numeric,YES
ai_quarterly_factor_quintile_backtest,turnover_proxy,numeric,YES
ai_quarterly_factor_quintile_backtest,execution_lag_days,integer,NO
ai_quarterly_factor_quintile_backtest,fundamental_lag_days,integer,NO
ai_quarterly_factor_quintile_backtest,rebalance_frequency,text,NO
ai_quarterly_factor_quintile_backtest,subsector_neutral,boolean,NO
ai_quarterly_factor_quintile_backtest,min_stocks,integer,YES
ai_quarterly_factor_quintile_backtest,created_at,timestamp with time zone,NO
ai_quarterly_factors,asof_date,date,NO
ai_quarterly_factors,ticker,text,NO
ai_quarterly_factors,fiscal_date,date,NO
ai_quarterly_factors,period,text,NO
ai_quarterly_factors,ai_subsector,text,YES
ai_quarterly_factors,revenue_ttm,numeric,YES
ai_quarterly_factors,ebitda_ttm,numeric,YES
ai_quarterly_factors,gross_profit_ttm,numeric,YES
ai_quarterly_factors,operating_income_ttm,numeric,YES
ai_quarterly_factors,net_income_ttm,numeric,YES
ai_quarterly_factors,operating_cash_flow_ttm,numeric,YES
ai_quarterly_factors,capex_ttm,numeric,YES
ai_quarterly_factors,free_cash_flow_ttm,numeric,YES
ai_quarterly_factors,revenue_growth_qoq,numeric,YES
ai_quarterly_factors,revenue_growth_yoy,numeric,YES
ai_quarterly_factors,ebitda_growth_yoy,numeric,YES
ai_quarterly_factors,gross_margin,numeric,YES
ai_quarterly_factors,gross_margin_ttm,numeric,YES
ai_quarterly_factors,gross_margin_trend_4q,numeric,YES
ai_quarterly_factors,ebitda_margin,numeric,YES
ai_quarterly_factors,ebitda_margin_ttm,numeric,YES
ai_quarterly_factors,ebitda_margin_trend_4q,numeric,YES
ai_quarterly_factors,operating_leverage,numeric,YES
ai_quarterly_factors,roic,numeric,YES
ai_quarterly_factors,net_debt_to_ebitda,numeric,YES
ai_quarterly_factors,debt_to_assets,numeric,YES
ai_quarterly_factors,current_ratio,numeric,YES
ai_quarterly_factors,cash_to_debt,numeric,YES
ai_quarterly_factors,cash_flow_quality,numeric,YES
ai_quarterly_factors,ev_to_ebitda_ttm,numeric,YES
ai_quarterly_factors,fcf_yield_ttm,numeric,YES
ai_quarterly_factors,sales_yield_ttm,numeric,YES
ai_quarterly_factors,earnings_yield_ttm,numeric,YES
ai_quarterly_factors,valuation_dispersion_subsector,numeric,YES
ai_quarterly_factors,z_ev_ebitda_subsector,numeric,YES
ai_quarterly_factors,z_fcf_yield_subsector,numeric,YES
ai_quarterly_factors,z_revenue_growth_yoy_subsector,numeric,YES
ai_quarterly_factors,z_ebitda_margin_trend_subsector,numeric,YES
ai_quarterly_factors,z_roic_subsector,numeric,YES
ai_quarterly_factors,z_cash_flow_quality_subsector,numeric,YES
ai_quarterly_factors,z_balance_sheet_quality_subsector,numeric,YES
ai_quarterly_factors,valuation_score_v2,numeric,YES
ai_quarterly_factors,quality_growth_score,numeric,YES
ai_quarterly_factors,balance_sheet_quality_score,numeric,YES
ai_quarterly_factors,quarterly_factor_score,numeric,YES
ai_quarterly_factors,source,text,NO
ai_quarterly_factors,created_at,timestamp with time zone,NO
ai_quarterly_fundamentals_raw,ticker,text,NO
ai_quarterly_fundamentals_raw,fiscal_date,date,NO
ai_quarterly_fundamentals_raw,calendar_year,integer,YES
ai_quarterly_fundamentals_raw,period,text,NO
ai_quarterly_fundamentals_raw,accepted_date,timestamp with time zone,YES
ai_quarterly_fundamentals_raw,filing_date,date,YES
ai_quarterly_fundamentals_raw,reported_currency,text,YES
ai_quarterly_fundamentals_raw,revenue,numeric,YES
ai_quarterly_fundamentals_raw,gross_profit,numeric,YES
ai_quarterly_fundamentals_raw,operating_income,numeric,YES
ai_quarterly_fundamentals_raw,ebitda,numeric,YES
ai_quarterly_fundamentals_raw,net_income,numeric,YES
ai_quarterly_fundamentals_raw,eps,numeric,YES
ai_quarterly_fundamentals_raw,eps_diluted,numeric,YES
ai_quarterly_fundamentals_raw,weighted_avg_shares_out,numeric,YES
ai_quarterly_fundamentals_raw,weighted_avg_shares_out_dil,numeric,YES
ai_quarterly_fundamentals_raw,cash_and_cash_equivalents,numeric,YES
ai_quarterly_fundamentals_raw,short_term_investments,numeric,YES
ai_quarterly_fundamentals_raw,total_current_assets,numeric,YES
ai_quarterly_fundamentals_raw,total_assets,numeric,YES
ai_quarterly_fundamentals_raw,total_current_liabilities,numeric,YES
ai_quarterly_fundamentals_raw,total_liabilities,numeric,YES
ai_quarterly_fundamentals_raw,total_debt,numeric,YES
ai_quarterly_fundamentals_raw,net_debt,numeric,YES
ai_quarterly_fundamentals_raw,total_equity,numeric,YES
ai_quarterly_fundamentals_raw,retained_earnings,numeric,YES
ai_quarterly_fundamentals_raw,operating_cash_flow,numeric,YES
ai_quarterly_fundamentals_raw,capital_expenditure,numeric,YES
ai_quarterly_fundamentals_raw,free_cash_flow,numeric,YES
ai_quarterly_fundamentals_raw,dividends_paid,numeric,YES
ai_quarterly_fundamentals_raw,stock_based_compensation,numeric,YES
ai_quarterly_fundamentals_raw,enterprise_value,numeric,YES
ai_quarterly_fundamentals_raw,market_cap,numeric,YES
ai_quarterly_fundamentals_raw,pe_ratio,numeric,YES
ai_quarterly_fundamentals_raw,price_to_sales_ratio,numeric,YES
ai_quarterly_fundamentals_raw,ev_to_ebitda,numeric,YES
ai_quarterly_fundamentals_raw,ev_to_sales,numeric,YES
ai_quarterly_fundamentals_raw,fcf_yield,numeric,YES
ai_quarterly_fundamentals_raw,roic_fmp,numeric,YES
ai_quarterly_fundamentals_raw,roe_fmp,numeric,YES
ai_quarterly_fundamentals_raw,debt_to_equity_fmp,numeric,YES
ai_quarterly_fundamentals_raw,current_ratio_fmp,numeric,YES
ai_quarterly_fundamentals_raw,source,text,NO
ai_quarterly_fundamentals_raw,raw_income_json,jsonb,YES
ai_quarterly_fundamentals_raw,raw_balance_json,jsonb,YES
ai_quarterly_fundamentals_raw,raw_cashflow_json,jsonb,YES
ai_quarterly_fundamentals_raw,raw_key_metrics_json,jsonb,YES
ai_quarterly_fundamentals_raw,raw_ratios_json,jsonb,YES
ai_quarterly_fundamentals_raw,raw_enterprise_json,jsonb,YES
ai_quarterly_fundamentals_raw,ingested_at,timestamp with time zone,NO
ai_residual_momentum_v8,run_date_sgt,date,NO
ai_residual_momentum_v8,ticker,text,NO
ai_residual_momentum_v8,company_name,text,YES
ai_residual_momentum_v8,ai_subsector,text,YES
ai_residual_momentum_v8,residual_peer_group,text,YES
ai_residual_momentum_v8,close_price,numeric,YES
ai_residual_momentum_v8,price_20d_ago,numeric,YES
ai_residual_momentum_v8,stock_return_20d,numeric,YES
ai_residual_momentum_v8,peer_return_20d,numeric,YES
ai_residual_momentum_v8,residual_momentum_20d,numeric,YES
ai_residual_momentum_v8,residual_momentum_z,numeric,YES
ai_residual_momentum_v8,residual_momentum_score,numeric,YES
ai_residual_momentum_v8,rank_in_peer_group,integer,YES
ai_residual_momentum_v8,peer_group_size,integer,YES
ai_residual_momentum_v8,signal_label,text,YES
ai_residual_momentum_v8,source,text,YES
ai_residual_momentum_v8,created_at,timestamp with time zone,YES
ai_risk_backtest_events,strategy_name,text,NO
ai_risk_backtest_events,run_date_sgt,date,NO
ai_risk_backtest_events,ticker,text,NO
ai_risk_backtest_events,risk_bucket,text,YES
ai_risk_backtest_events,event_type,text,YES
ai_risk_backtest_events,overall_ai_risk_score,numeric,YES
ai_risk_backtest_events,valuation_score,numeric,YES
ai_risk_backtest_events,momentum_score,numeric,YES
ai_risk_backtest_events,overheating_score,numeric,YES
ai_risk_backtest_events,ai_hype_score,numeric,YES
ai_risk_backtest_events,reversal_score,numeric,YES
ai_risk_backtest_events,momentum_change_5d,numeric,YES
ai_risk_backtest_events,reversal_signal,boolean,YES
ai_risk_backtest_events,close,numeric,YES
ai_risk_backtest_events,return_5d,numeric,YES
ai_risk_backtest_events,return_10d,numeric,YES
ai_risk_backtest_events,return_20d,numeric,YES
ai_risk_backtest_events,created_at,timestamp with time zone,YES
ai_risk_backtest_summary,strategy_name,text,NO
ai_risk_backtest_summary,group_type,text,NO
ai_risk_backtest_summary,group_value,text,NO
ai_risk_backtest_summary,forward_window_days,integer,NO
ai_risk_backtest_summary,sample_size,integer,YES
ai_risk_backtest_summary,avg_forward_return,numeric,YES
ai_risk_backtest_summary,median_forward_return,numeric,YES
ai_risk_backtest_summary,win_rate,numeric,YES
ai_risk_backtest_summary,avg_risk_score,numeric,YES
ai_risk_backtest_summary,start_date,date,YES
ai_risk_backtest_summary,end_date,date,YES
ai_risk_backtest_summary,created_at,timestamp with time zone,YES
ai_stock_backtest_results,signal_date_sgt,date,NO
ai_stock_backtest_results,ticker,text,NO
ai_stock_backtest_results,horizon_days,integer,NO
ai_stock_backtest_results,signal_label,text,YES
ai_stock_backtest_results,valuation_score,numeric,YES
ai_stock_backtest_results,momentum_score,numeric,YES
ai_stock_backtest_results,overheating_score,numeric,YES
ai_stock_backtest_results,overall_ai_risk_score,numeric,YES
ai_stock_backtest_results,entry_date,date,YES
ai_stock_backtest_results,entry_price,numeric,YES
ai_stock_backtest_results,exit_date,date,YES
ai_stock_backtest_results,exit_price,numeric,YES
ai_stock_backtest_results,forward_return_pct,numeric,YES
ai_stock_backtest_results,max_drawdown_pct,numeric,YES
ai_stock_backtest_results,source,text,YES
ai_stock_backtest_results,created_at,timestamp with time zone,YES
ai_stock_backtest_results,momentum_change_5d,numeric,YES
ai_stock_backtest_results,reversal_score,numeric,YES
ai_stock_backtest_results,reversal_signal,boolean,YES
ai_stock_daily_metrics,id,bigint,NO
ai_stock_daily_metrics,metric_date,date,NO
ai_stock_daily_metrics,ticker,text,NO
ai_stock_daily_metrics,company_name,text,YES
ai_stock_daily_metrics,ai_subsector,text,YES
ai_stock_daily_metrics,latest_price,numeric,YES
ai_stock_daily_metrics,previous_close,numeric,YES
ai_stock_daily_metrics,day_change,numeric,YES
ai_stock_daily_metrics,day_change_pct,numeric,YES
ai_stock_daily_metrics,volume,numeric,YES
ai_stock_daily_metrics,momentum_score,numeric,YES
ai_stock_daily_metrics,regime,text,YES
ai_stock_daily_metrics,source,text,YES
ai_stock_daily_metrics,created_at,timestamp with time zone,YES
ai_stock_daily_metrics,ma200,numeric,YES
ai_stock_daily_metrics,valuation_proxy,numeric,YES
ai_stock_daily_metrics,composite_score,numeric,YES
ai_stock_daily_metrics,quadrant,text,YES
ai_stock_fmp_historical_metrics,fiscal_date,date,NO
ai_stock_fmp_historical_metrics,ticker,text,NO
ai_stock_fmp_historical_metrics,calendar_year,text,YES
ai_stock_fmp_historical_metrics,period,text,YES
ai_stock_fmp_historical_metrics,company_name,text,YES
ai_stock_fmp_historical_metrics,ai_subsector,text,YES
ai_stock_fmp_historical_metrics,pe_ratio,numeric,YES
ai_stock_fmp_historical_metrics,ev_ebitda,numeric,YES
ai_stock_fmp_historical_metrics,ev_sales,numeric,YES
ai_stock_fmp_historical_metrics,fcf_yield,numeric,YES
ai_stock_fmp_historical_metrics,revenue_growth,numeric,YES
ai_stock_fmp_historical_metrics,ebitda_growth,numeric,YES
ai_stock_fmp_historical_metrics,fcf_growth,numeric,YES
ai_stock_fmp_historical_metrics,eps_growth,numeric,YES
ai_stock_fmp_historical_metrics,gross_margin,numeric,YES
ai_stock_fmp_historical_metrics,operating_margin,numeric,YES
ai_stock_fmp_historical_metrics,net_margin,numeric,YES
ai_stock_fmp_historical_metrics,roe,numeric,YES
ai_stock_fmp_historical_metrics,roic,numeric,YES
ai_stock_fmp_historical_metrics,debt_to_equity,numeric,YES
ai_stock_fmp_historical_metrics,net_debt_to_ebitda,numeric,YES
ai_stock_fmp_historical_metrics,current_ratio,numeric,YES
ai_stock_fmp_historical_metrics,pe_score,numeric,YES
ai_stock_fmp_historical_metrics,ev_ebitda_score,numeric,YES
ai_stock_fmp_historical_metrics,fcf_yield_score,numeric,YES
ai_stock_fmp_historical_metrics,valuation_score,numeric,YES
ai_stock_fmp_historical_metrics,quality_score,numeric,YES
ai_stock_fmp_historical_metrics,growth_score,numeric,YES
ai_stock_fmp_historical_metrics,fundamental_score,numeric,YES
ai_stock_fmp_historical_metrics,source,text,YES
ai_stock_fmp_historical_metrics,created_at,timestamp with time zone,YES
ai_stock_fmp_quant_metrics,run_date_sgt,date,NO
ai_stock_fmp_quant_metrics,ticker,text,NO
ai_stock_fmp_quant_metrics,company_name,text,YES
ai_stock_fmp_quant_metrics,ai_subsector,text,YES
ai_stock_fmp_quant_metrics,price,numeric,YES
ai_stock_fmp_quant_metrics,market_cap,numeric,YES
ai_stock_fmp_quant_metrics,pe_ratio,numeric,YES
ai_stock_fmp_quant_metrics,ev_ebitda,numeric,YES
ai_stock_fmp_quant_metrics,ev_sales,numeric,YES
ai_stock_fmp_quant_metrics,price_to_sales,numeric,YES
ai_stock_fmp_quant_metrics,price_to_book,numeric,YES
ai_stock_fmp_quant_metrics,fcf_yield,numeric,YES
ai_stock_fmp_quant_metrics,earnings_yield,numeric,YES
ai_stock_fmp_quant_metrics,revenue_growth,numeric,YES
ai_stock_fmp_quant_metrics,net_income_growth,numeric,YES
ai_stock_fmp_quant_metrics,gross_margin,numeric,YES
ai_stock_fmp_quant_metrics,operating_margin,numeric,YES
ai_stock_fmp_quant_metrics,net_margin,numeric,YES
ai_stock_fmp_quant_metrics,roe,numeric,YES
ai_stock_fmp_quant_metrics,roic,numeric,YES
ai_stock_fmp_quant_metrics,debt_to_equity,numeric,YES
ai_stock_fmp_quant_metrics,net_debt_to_ebitda,numeric,YES
ai_stock_fmp_quant_metrics,pe_score,numeric,YES
ai_stock_fmp_quant_metrics,ev_ebitda_score,numeric,YES
ai_stock_fmp_quant_metrics,fcf_yield_score,numeric,YES
ai_stock_fmp_quant_metrics,ev_sales_score,numeric,YES
ai_stock_fmp_quant_metrics,growth_score,numeric,YES
ai_stock_fmp_quant_metrics,quality_score,numeric,YES
ai_stock_fmp_quant_metrics,balance_sheet_score,numeric,YES
ai_stock_fmp_quant_metrics,valuation_score,numeric,YES
ai_stock_fmp_quant_metrics,growth_quality_score,numeric,YES
ai_stock_fmp_quant_metrics,fundamental_score,numeric,YES
ai_stock_fmp_quant_metrics,overvaluation_risk_score,numeric,YES
ai_stock_fmp_quant_metrics,data_quality_score,numeric,YES
ai_stock_fmp_quant_metrics,missing_fields,text,YES
ai_stock_fmp_quant_metrics,source,text,YES
ai_stock_fmp_quant_metrics,created_at,timestamp with time zone,YES
ai_stock_fmp_quant_metrics,revenue,numeric,YES
ai_stock_fmp_quant_metrics,ebitda,numeric,YES
ai_stock_fmp_quant_metrics,free_cash_flow,numeric,YES
ai_stock_fmp_quant_metrics,enterprise_value,numeric,YES
ai_stock_fmp_quant_metrics,revenue_per_ev,numeric,YES
ai_stock_fmp_quant_metrics,ebitda_per_ev,numeric,YES
ai_stock_fmp_quant_metrics,fcf_per_ev,numeric,YES
ai_stock_observations,run_date_sgt,date,NO
ai_stock_observations,ticker,text,NO
ai_stock_observations,metric,text,NO
ai_stock_observations,value,numeric,YES
ai_stock_observations,source,text,YES
ai_stock_observations,created_at,timestamp with time zone,YES
ai_stock_portfolio,run_date_sgt,date,NO
ai_stock_portfolio,ticker,text,NO
ai_stock_portfolio,weight,numeric,YES
ai_stock_portfolio,entry_date,date,YES
ai_stock_portfolio,exit_date,date,YES
ai_stock_portfolio,signal_strength,numeric,YES
ai_stock_portfolio,opportunity_score,numeric,YES
ai_stock_portfolio,risk_overheating_score,numeric,YES
ai_stock_portfolio,trend_score,numeric,YES
ai_stock_portfolio,valuation_score,numeric,YES
ai_stock_portfolio,reversal_score,numeric,YES
ai_stock_portfolio,crowded_trade_flag,boolean,YES
ai_stock_portfolio,final_signal_label,text,YES
ai_stock_portfolio,ai_subsector,text,YES
ai_stock_portfolio,action,text,YES
ai_stock_portfolio,holding_days,integer,YES
ai_stock_portfolio,model_version,text,YES
ai_stock_portfolio,created_at,timestamp with time zone,YES
ai_stock_portfolio_history,run_date_sgt,date,NO
ai_stock_portfolio_history,ticker,text,NO
ai_stock_portfolio_history,action,text,NO
ai_stock_portfolio_history,weight,numeric,YES
ai_stock_portfolio_history,previous_weight,numeric,YES
ai_stock_portfolio_history,entry_date,date,YES
ai_stock_portfolio_history,exit_date,date,YES
ai_stock_portfolio_history,signal_strength,numeric,YES
ai_stock_portfolio_history,opportunity_score,numeric,YES
ai_stock_portfolio_history,risk_overheating_score,numeric,YES
ai_stock_portfolio_history,trend_score,numeric,YES
ai_stock_portfolio_history,valuation_score,numeric,YES
ai_stock_portfolio_history,reversal_score,numeric,YES
ai_stock_portfolio_history,crowded_trade_flag,boolean,YES
ai_stock_portfolio_history,final_signal_label,text,YES
ai_stock_portfolio_history,ai_subsector,text,YES
ai_stock_portfolio_history,holding_days,integer,YES
ai_stock_portfolio_history,exit_reason,text,YES
ai_stock_portfolio_history,model_version,text,YES
ai_stock_portfolio_history,created_at,timestamp with time zone,YES
ai_stock_portfolio_stats,run_date_sgt,date,NO
ai_stock_portfolio_stats,signal_date_sgt,date,YES
ai_stock_portfolio_stats,position_count,integer,YES
ai_stock_portfolio_stats,gross_exposure,numeric,YES
ai_stock_portfolio_stats,cash_weight,numeric,YES
ai_stock_portfolio_stats,turnover,numeric,YES
ai_stock_portfolio_stats,max_weight,numeric,YES
ai_stock_portfolio_stats,regime_market_risk,numeric,YES
ai_stock_portfolio_stats,regime_exposure_multiplier,numeric,YES
ai_stock_portfolio_stats,model_version,text,YES
ai_stock_portfolio_stats,created_at,timestamp with time zone,YES
ai_stock_prices,date,date,NO
ai_stock_prices,ticker,text,NO
ai_stock_prices,close,numeric,YES
ai_stock_prices,volume,numeric,YES
ai_stock_prices,source,text,YES
ai_stock_prices,created_at,timestamp with time zone,YES
ai_stock_prices,open,numeric,YES
ai_stock_prices,high,numeric,YES
ai_stock_prices,low,numeric,YES
ai_stock_returns,run_date_sgt,date,NO
ai_stock_returns,ticker,text,NO
ai_stock_returns,return_5d,numeric,YES
ai_stock_returns,return_10d,numeric,YES
ai_stock_returns,return_20d,numeric,YES
ai_stock_returns,source,text,YES
